,Simulated_αA,Recovered_αA,Simulated_αAB,Recovered_αAB,Simulated_αABC,Recovered_αABC,Simulated_αR,Recovered_αR,Simulated_αB,Recovered_αB,Simulated_αC,Recovered_αC,Simulated_αBC,Recovered_αBC,Simulated_αG,Recovered_αG,Simulated_αH,Recovered_αH,Simulated_αJ,Recovered_αJ,Simulated_αK,Recovered_αK,Simulated_αJK,Recovered_αJK,Simulated_αT,Recovered_αT,Simulated_αTJK,Recovered_αTJ,Recovered_αTJK
47,0.26978079054106907,0.2696508520916432,0.6523080219599705,0.6522087718566716,0.8553364680809762,0.8552548346162958,0.4053094424314221,0.4053123172215047,0.218984404031291,0.21883074967502453,0.6221164761531784,0.622017355141012,0.45936608268772916,0.45944363582680153,0.5949108054827085,0.5950910335471207,0.7702132063402796,0.7702659503805346,0.7780625869306065,0.7781464235029589,0.5492604859704214,0.5493288987833598,0.3656217356265275,0.3655272001617504,0.3995631265230725,0.3996347317265512,0.42542108555232405,0.3722390983291175,0.4252733109124226
48,0.3829375020863567,0.38276782814623816,0.38399385725572677,0.3838381624909897,0.7676655322828045,0.7676964079085081,0.8005961216496827,0.8003920083914645,0.47611379786527175,0.4761395529667718,0.6219560090087932,0.6222478170256452,0.22710308958673078,0.22709205021648907,0.4336414053097818,0.43360672883882023,0.1770550308965703,0.17717125440284204,0.3281596542023751,0.3280764511424922,0.3788913741507686,0.37889845163531344,0.46224524959762364,0.46242141269234655,0.7927229931678763,0.7930065465281334,0.2784253788221942,0.22199421708510186,0.27833957133547177
49,0.16287770461372694,0.16289644269550893,0.6548707482508589,0.6549540899279203,0.6829763272552372,0.6831341668429233,0.2373616552792051,0.2375427511689392,0.8458188850938655,0.845709322241637,0.05787848651588467,0.057913185901739314,0.4017958412600771,0.4017892132799153,0.25010427342942987,0.2501327779990416,0.7516738764587233,0.7517270973874072,0.6705445384956189,0.6705854188280708,0.3078094578967809,0.3077502462890678,0.40673374639634,0.40662273511542074,0.14152740722378418,0.14148020132290762,0.4926526052289996,0.2500778293669083,0.4924335459457071
50,0.6018995510729904,0.6021022397037051,0.38387307881510896,0.3838695534235198,0.4655588232788675,0.46552397254512073,0.3710064519818046,0.37089651403737234,0.8607485766635339,0.8607540984714601,0.057358937590349504,0.05735371350167937,0.4160190021539884,0.4158726475592763,0.4761564323080234,0.47635022203054594,0.8433408447284219,0.843249072417489,0.5210071566372325,0.521170018203378,0.40657042940774946,0.4062408550289015,0.30916785986389655,0.30905399053177585,0.490808139128028,0.4910446369051416,0.40425950199909794,0.5496321065326457,0.4042974318368361
51,0.36220846790076594,0.36229919743552047,0.6784092510575126,0.6783371895680692,0.37682100872660224,0.3766358591634429,0.8588829842596063,0.8587108580474024,0.19520952730591906,0.19519913341843959,0.4630463101482718,0.46290283907570196,0.7543807157269908,0.7543522718286767,0.3156530602154558,0.31582222486764444,0.266262350544425,0.26633867364259883,0.1353320500048923,0.13520150271819018,0.4675861159159155,0.46781893912254535,0.22274349354561682,0.2226560344393459,0.7351910068852483,0.7351624419889363,0.4173644639244752,0.5067774859099791,0.417367736139337
52,0.3268747014099932,0.326998329299364,0.5074236091339307,0.5072466662978318,0.5060007332680567,0.5060726544631107,0.44922341859176373,0.44937276716075164,0.8604418868104202,0.8604164014560858,0.5866924520887773,0.586905142986998,0.47060839790087117,0.47064357124614437,0.9173967529338082,0.9175021602227427,0.8295429255724736,0.8295873035736201,0.7200283239527052,0.720006867691893,0.6687276064094343,0.668796303822706,0.6455745482569394,0.6455613031493654,0.7231567721313513,0.723325040502873,0.48300476284867744,0.5398680850633056,0.4829535093510896
53,0.6511458180005556,0.65142398839072,0.7291356963798965,0.7293427757554409,0.19945694295509767,0.19946704359715087,0.47363877501679474,0.4737297252378297,0.28539428776891423,0.28543935683811467,0.6035500704604114,0.603687442159596,0.4818079954125494,0.4817769140779709,0.18252206092447978,0.18260196819345073,0.7857981147218124,0.7859687215541747,0.4023029377169378,0.40224161266825914,0.7737982138689536,0.773766701921235,0.7553334444000992,0.7553583576745352,0.29868969177101745,0.2986474175543238,0.22204716606812902,0.037477282113123775,0.22215767462864047
54,0.6309790687024621,0.6311942441143277,0.6411919532445488,0.6411225473502076,0.15635899703368986,0.1563695468925386,0.9420292371266209,0.9419171962222892,0.33809751974060853,0.3379278127463036,0.9279694690851638,0.9278200628922915,0.6170647971939697,0.6168614940696163,0.6283102141063113,0.6283174237116123,0.888285908867627,0.8883076514204035,0.6984184466832258,0.6983222534924587,0.37551418660495406,0.3756216712796952,0.4504144562389336,0.45043065699737844,0.3103888575252284,0.3105422199910568,0.6932006233099675,0.5433674437870167,0.6931145855966068
55,0.11142337038234447,0.11141762219798015,0.24912343045071256,0.24913443829348836,0.5584920389867167,0.5584384618253624,0.42544504688710877,0.42550542236358185,0.5386945996570486,0.5386094773329301,0.4571321046094921,0.4570994010462304,0.49844428682868214,0.49836291131683985,0.6716170894181904,0.6717442712491205,0.7784049654380567,0.7785085871468461,0.2920377032047609,0.29203118928882643,0.4426497498739521,0.44270115324421666,0.7948282734806897,0.7949083217961049,0.7359976686244336,0.735841553536201,0.30003049758400724,0.7510106550565284,0.29999438385327865
56,0.1344453523837501,0.1344623763500188,0.6955619653664966,0.695546468553633,0.19171980849124642,0.19168936818765042,0.3776965591622507,0.377962552472065,0.3238068101717776,0.32375521884201097,0.7139352996473067,0.7139991051889892,0.5866325670653348,0.5867260168908882,0.33570143817589726,0.33559524617636827,0.5063666532633025,0.5061566689435684,0.6931083058669787,0.6932837602378947,0.44667495015503467,0.4467346375303437,0.2873275611474258,0.28735985631101946,0.16256087103596345,0.1625774970290636,0.6563945228741734,0.1344903608635164,0.6562454871107889
57,0.33327504261671637,0.3329795071383858,0.7061776726493184,0.7062516965435003,0.5010207766348531,0.5010517547666097,0.6225378330379642,0.6222930712766448,0.6788958273726118,0.6789774234268391,0.5457968387009972,0.5457518625965386,0.8263910574880392,0.8263197892559857,0.25967656280568535,0.25967215220616535,0.7279420307182437,0.7277199811117789,0.44714694064622457,0.4472756380375756,0.10889100147566841,0.10886721966855264,0.11908361295953877,0.11899397747216119,0.34656861227195845,0.3469010839052328,0.8418703778952148,0.25975113029660246,0.8419208540683092
