ID,Stimulus,trialseq,DV,R,s,T,u,R_abs,T_abs,US,Test
119,Tu,1,3.027777778,0,0,1,1,0,0,1,1
119,u,2,4.944444444,0,0,0,1,0,1,0,1
119,Tu,3,4.978395062,0,0,1,1,0,0,1,1
119,u,4,1.033950617,0,0,0,1,0,1,0,1
119,Tu,5,3.040123457,0,0,1,1,0,0,1,1
119,u,6,1.00617284,0,0,0,1,0,1,0,1
119,u,7,4.962962963,0,0,0,1,0,1,0,1
119,Tu,8,4.87037037,0,0,1,1,0,0,1,1
119,Tu,9,4.99382716,0,0,1,1,0,0,1,1
119,u,10,3.070987654,0,0,0,1,0,1,0,1
119,u,11,1.037037037,0,0,0,1,0,1,0,1
119,Tu,12,4.959876543,0,0,1,1,0,0,0,1
119,Tu,13,3.074074074,0,0,1,1,0,0,0,1
119,u,14,1.049382716,0,0,0,1,0,1,0,1
119,u,15,1.009259259,0,0,0,1,0,1,1,1
119,Tu,16,4.990740741,0,0,1,1,0,0,1,1
119,u,17,1.037037037,0,0,0,1,0,1,1,1
119,Tu,18,1.037037037,0,0,1,1,0,0,1,1
119,u,19,1.021604938,0,0,0,1,0,1,0,1
119,Tu,20,4.910493827,0,0,1,1,0,0,1,1
119,u,21,4.984567901,0,0,0,1,0,1,0,1
119,Tu,22,4.978395062,0,0,1,1,0,0,0,1
119,u,23,2.938271605,0,0,0,1,0,1,1,1
119,Tu,24,4.975308642,0,0,1,1,0,0,1,1
119,s,25,4.953703704,0,1,0,0,0,0,0,1
119,s,26,2.987654321,0,1,0,0,0,0,0,1
119,Rs,27,2.99382716,1,1,0,0,0,0,1,1
119,Rs,28,3.052469136,1,1,0,0,0,0,1,1
119,s,29,1.058641975,0,1,0,0,1,0,0,1
119,Rs,30,4.925925926,1,1,0,0,0,0,0,1
119,s,31,3.00617284,0,1,0,0,1,0,1,1
119,Rs,32,3.00617284,1,1,0,0,0,0,1,1
119,Rs,33,3.117283951,1,1,0,0,0,0,1,1
119,s,34,3.037037037,0,1,0,0,1,0,1,1
119,Rs,35,3.037037037,1,1,0,0,0,0,0,1
119,s,36,3.037037037,0,1,0,0,1,0,0,1
119,Rs,37,3.037037037,1,1,0,0,0,0,1,1
119,s,38,1.012345679,0,1,0,0,1,0,0,1
119,Rs,39,2.938271605,1,1,0,0,0,0,1,1
119,s,40,4.87962963,0,1,0,0,1,0,0,1
119,s,41,2.87654321,0,1,0,0,1,0,1,1
119,Rs,42,2.820987654,1,1,0,0,0,0,1,1
119,Rs,43,2.99691358,1,1,0,0,0,0,1,1
119,s,44,2.913580247,0,1,0,0,1,0,0,1
119,s,45,2.783950617,0,1,0,0,1,0,0,1
119,s,46,3.237654321,0,1,0,0,1,0,0,1
119,Rs,47,3.052469136,1,1,0,0,0,0,1,1
119,Rs,48,2.824074074,1,1,0,0,0,0,0,1
119,u,49,4.984567901,0,0,0,1,0,1,0,1
119,Rs,50,3.021604938,1,1,0,0,0,0,0,1
119,Tu,51,3.092592593,0,0,1,1,0,0,1,1
119,Rs,52,3.058641975,1,1,0,0,0,0,1,1
119,s,53,1.012345679,0,1,0,0,1,0,0,1
119,s,54,4.944444444,0,1,0,0,1,0,0,1
119,Tu,55,3.074074074,0,0,1,1,0,0,1,1
119,u,56,2.891975309,0,0,0,1,0,1,1,1
119,Rs,57,3.145061728,1,1,0,0,0,0,1,1
119,u,58,2.74691358,0,0,0,1,0,1,0,1
119,Tu,59,2.984567901,0,0,1,1,0,0,1,1
119,Rs,60,3.108024691,1,1,0,0,0,0,1,1
119,Tu,61,3.024691358,0,0,1,1,0,0,0,1
119,s,62,3.101851852,0,1,0,0,1,0,0,1
119,u,63,3.00308642,0,0,0,1,0,1,0,1
119,s,64,3.049382716,0,1,0,0,1,0,1,1
119,R,65,2.938485198,1,0,0,0,0,0,0,0
119,Ts,66,2.788542868,0,1,1,0,0,0,0,0
119,u,67,2.838523645,0,0,0,1,0,1,0,0
119,Tu,68,2.85005767,0,0,1,1,0,0,0,0
119,T,69,3.026912726,0,0,1,0,0,0,0,0
119,Rs,70,3.046136101,1,1,0,0,0,0,0,0
119,s,71,3.061514802,0,1,0,0,1,0,0,0
119,Ru,72,3.026912726,1,0,0,1,0,0,0,0
119,R,73,3.026912726,1,0,0,0,0,0,0,0
119,Tu,74,3.026912726,0,0,1,1,0,0,0,0
119,s,75,3.026912726,0,1,0,0,1,0,0,0
119,u,76,3.026912726,0,0,0,1,0,1,0,0
119,T,77,3.026912726,0,0,1,0,0,0,0,0
119,Rs,78,3.026912726,1,1,0,0,0,0,0,0
119,Ru,79,3.026912726,1,0,0,1,0,0,0,0
119,Ts,80,3.026912726,0,1,1,0,0,0,0,0
120,Rs,1,1.736625514,1,1,0,0,0,0,1,1
120,s,2,2.950617284,0,1,0,0,1,0,0,1
120,s,3,3.720164609,0,1,0,0,1,0,0,1
120,Rs,4,2.958847737,1,1,0,0,0,0,1,1
120,Rs,5,4.197530864,1,1,0,0,0,0,1,1
120,s,6,2.176954733,0,1,0,0,1,0,0,1
120,s,7,2.041152263,0,1,0,0,1,0,0,1
120,Rs,8,4.024691358,1,1,0,0,0,0,1,1
120,Rs,9,4.16872428,1,1,0,0,0,0,0,1
120,s,10,3.49382716,0,1,0,0,1,0,0,1
120,Rs,11,2.987654321,1,1,0,0,0,0,1,1
120,s,12,1.658436214,0,1,0,0,1,0,0,1
120,s,13,1.66255144,0,1,0,0,1,0,0,1
120,Rs,14,3.732510288,1,1,0,0,0,0,1,1
120,Rs,15,4.456790123,1,1,0,0,0,0,0,1
120,s,16,1.810699588,0,1,0,0,1,0,1,1
120,s,17,2.930041152,0,1,0,0,1,0,0,1
120,s,18,2.967078189,0,1,0,0,1,0,1,1
120,Rs,19,3.366255144,1,1,0,0,0,0,0,1
120,Rs,20,2.917695473,1,1,0,0,0,0,1,1
120,s,21,1.814814815,0,1,0,0,1,0,0,1
120,Rs,22,3.172839506,1,1,0,0,0,0,1,1
120,s,23,2.917695473,0,1,0,0,1,0,1,1
120,Rs,24,3.497942387,1,1,0,0,0,0,1,1
120,u,25,2.95473251,0,0,0,1,0,0,1,1
120,Tu,26,2.316872428,0,0,1,1,0,0,0,1
120,Tu,27,1.683127572,0,0,1,1,0,0,1,1
120,u,28,3.242798354,0,0,0,1,0,1,0,1
120,u,29,3.637860082,0,0,0,1,0,1,1,1
120,Tu,30,2.967078189,0,0,1,1,0,0,1,1
120,u,31,3.181069959,0,0,0,1,0,1,0,1
120,Tu,32,4,0,0,1,1,0,0,1,1
120,u,33,2.448559671,0,0,0,1,0,1,0,1
120,Tu,34,4.395061728,0,0,1,1,0,0,0,1
120,Tu,35,3.530864198,0,0,1,1,0,0,1,1
120,u,36,2.518518519,0,0,0,1,0,1,0,1
120,Tu,37,3.374485597,0,0,1,1,0,0,1,1
120,u,38,2.942386831,0,0,0,1,0,1,0,1
120,u,39,1.913580247,0,0,0,1,0,1,0,1
120,Tu,40,4.242798354,0,0,1,1,0,0,1,1
120,u,41,1.399176955,0,0,0,1,0,1,0,1
120,Tu,42,4.526748971,0,0,1,1,0,0,0,1
120,u,43,1.596707819,0,0,0,1,0,1,1,1
120,Tu,44,2.95473251,0,0,1,1,0,0,1,1
120,u,45,1.744855967,0,0,0,1,0,1,0,1
120,u,46,1.995884774,0,0,0,1,0,1,0,1
120,Tu,47,4.049382716,0,0,1,1,0,0,1,1
120,Tu,48,4.053497942,0,0,1,1,0,0,1,1
120,Rs,49,3.283950617,1,1,0,0,0,0,0,1
120,u,50,2.950617284,0,0,0,1,0,1,0,1
120,Tu,51,3.905349794,0,0,1,1,0,0,1,1
120,s,52,2.551440329,0,1,0,0,1,0,0,1
120,s,53,2.395061728,0,1,0,0,1,0,0,1
120,Rs,54,2.962962963,1,1,0,0,0,0,1,1
120,Tu,55,4.37037037,0,0,1,1,0,0,1,1
120,u,56,1.888888889,0,0,0,1,0,1,1,1
120,Tu,57,1.925925926,0,0,1,1,0,0,0,1
120,u,58,2.329218107,0,0,0,1,0,1,0,1
120,s,59,2.098765432,0,1,0,0,1,0,0,1
120,Rs,60,2.942386831,1,1,0,0,0,0,1,1
120,Rs,61,3.769547325,1,1,0,0,0,0,1,1
120,u,62,1.802469136,0,0,0,1,0,1,0,1
120,Tu,63,4.444444444,0,0,1,1,0,0,1,1
120,s,64,1.868312757,0,1,0,0,1,0,1,1
120,Ts,65,3.230452675,0,1,1,0,0,0,0,0
120,T,66,3.609053498,0,0,1,0,0,0,0,0
120,s,67,2.526748971,0,1,0,0,1,0,0,0
120,R,68,2.382716049,1,0,0,0,0,0,0,0
120,Ru,69,3.720164609,1,0,0,1,0,0,0,0
120,Tu,70,2.069958848,0,0,1,1,0,0,0,0
120,u,71,2.49382716,0,0,0,1,0,1,0,0
120,Rs,72,3.427983539,1,1,0,0,0,0,0,0
120,Tu,73,3.448559671,0,0,1,1,0,0,0,0
120,u,74,3.041152263,0,0,0,1,0,1,0,0
120,s,75,1.757201646,0,1,0,0,1,0,0,0
120,T,76,3.271604938,0,0,1,0,0,0,0,0
120,Ru,77,3.732510288,1,0,0,1,0,0,0,0
120,Ts,78,3.209876543,0,1,1,0,0,0,0,0
120,Rs,79,1.794238683,1,1,0,0,0,0,0,0
120,R,80,2.567901235,1,0,0,0,0,0,0,0
